account_number,bad_flag
112881,0.007642907781009996
112882,0.006878939985423728
112883,0.1436861050623672
112884,0.0410493728119882
112885,0.006147721623424342
112886,0.00534635857115389
112887,0.026103677419133362
112888,0.05564626893224158
112889,0.020366033489830397
112890,0.005229566330216777
112891,0.0072158114366986685
112892,0.053974578365742175
112893,0.0035715297927725056
112894,0.004153041272958034
112895,0.014546898689462066
112896,0.009914920869415192
112897,0.02151183805734847
112898,0.12555755773019056
112899,0.02715678393051495
112900,0.020578281504648424
112901,0.07583894220478318
112902,0.004439959556136021
112903,0.005544432608556431
112904,0.016784388507077662
112905,0.005495096432865254
112906,0.00497926590398685
112907,0.014532108714115841
112908,0.003624923838325492
112909,0.00990211982889511
112910,0.025944858706471733
112911,0.05320765163205109
112912,0.023077752748667038
112913,0.015245328462465627
112914,0.17387823921389758
112915,0.03100707848835057
112916,0.01783111853548354
112917,0.06076441435326976
112918,0.045240800876008846
112919,0.04075060813576871
112920,0.023331213316554834
112921,0.015423322829012202
112922,0.04882481875825792
112923,0.03561071006566473
112924,0.008809100582470083
112925,0.015024559712060986
112926,0.0850055162962815
112927,0.01864366331862519
112928,0.0525774384071
112929,0.07224146225406183
112930,0.01766704830091588
112931,0.07069241175293636
112932,0.05987447683954756
112933,0.005666905646041774
112934,0.037650185155319454
112935,0.017122235937302308
112936,0.02184517635088369
112937,0.09367518055233201
112938,0.019969401510658145
112939,0.07324320850128979
112940,0.0445212707611048
112941,0.01517593510831428
112942,0.01660383815097008
112943,0.004077554875034659
112944,0.04767300971671114
112945,0.0034330089633011224
112946,0.005062454516184641
112947,0.009046180647030812
112948,0.13202639542045047
112949,0.03116971607823643
112950,0.10366556018494787
112951,0.06335905518643342
112952,0.020588820748493334
112953,0.006652718813586419
112954,0.0167344989377741
112955,0.015319631551336074
112956,0.0069407191784849834
112957,0.014548044567335463
112958,0.007114972743451792
112959,0.010048951232541771
112960,0.24267564178144257
112961,0.006254380652817135
112962,0.03513988942481237
112963,0.06809348855564609
112964,0.019076951825568813
112965,0.011147002492639613
112966,0.019540232501457536
112967,0.014122981100152292
112968,0.0035867178636261095
112969,0.006754275571071139
112970,0.013691061244519851
112971,0.0793471509839613
112972,0.006112706156186107
112973,0.04638430247034478
112974,0.009134828456148287
112975,0.015027561942819269
112976,0.04726930579496785
112977,0.0047083483837631265
112978,0.005779084956054176
112979,0.05095704504018281
112980,0.015475083434053787
112981,0.007323424148152623
112982,0.045721934954468475
112983,0.11567499104052668
112984,0.025221811766321083
112985,0.06150313550366051
112986,0.01750009248028289
112987,0.1358570185498802
112988,0.02495437601395875
112989,0.014343745624069483
112990,0.3874745874363258
112991,0.012299117822765972
112992,0.009377348071404456
112993,0.005461820028883878
112994,0.021914304467192197
112995,0.012405572657436076
112996,0.03174798481229588
112997,0.01084550637689653
112998,0.018770177471046354
112999,0.017248010561957926
113000,0.06873681262176963
113001,0.014063708500607706
113002,0.011166983270834891
113003,0.004818417321064848
113004,0.02217821225793089
113005,0.11302931317951208
113006,0.006641153930000606
113007,0.014657737610763668
113008,0.007525252087639002
113009,0.028362412645076912
113010,0.07833840486041374
113011,0.0065460681791178615
113012,0.035074391827300745
113013,0.027229815440166047
113014,0.08712363459489886
113015,0.037731899737962635
113016,0.0033711433968003942
113017,0.03660201153311482
113018,0.014281357071631515
113019,0.008956530465919654
113020,0.00394369111595425
113021,0.05395135666508226
113022,0.0225773879178856
113023,0.02980518378434508
113024,0.005963964219114489
113025,0.015461541415855656
113026,0.007869469439944647
113027,0.048925187413927915
113028,0.08277708479742157
113029,0.024107301724320376
113030,0.04620614170772351
113031,0.020410390446450412
113032,0.020206715260104688
113033,0.29260762240147287
113034,0.07420885220099313
113035,0.04683330409035416
113036,0.043438044438574436
113037,0.058458031195050206
113038,0.035623224546668074
113039,0.03362308752282706
113040,0.008118327802020087
113041,0.11651010034929754
113042,0.006719296756700065
113043,0.07917077768928514
113044,0.1242592279607524
113045,0.026423031867961834
113046,0.009512625622589702
113047,0.1568882589614913
113048,0.07150744535639378
113049,0.021646234753302566
113050,0.01199996630062428
113051,0.01814276989701015
113052,0.012828484779105254
113053,0.08355912735456472
113054,0.06064461287136019
113055,0.021197973639859438
113056,0.032481669913147666
113057,0.006700524884204842
113058,0.02513963692006175
113059,0.048986997693344345
113060,0.03147425432734272
113061,0.14929566645588144
113062,0.010192500320709244
113063,0.06860032089074385
113064,0.030355889581045837
113065,0.02607722367263441
113066,0.0108672724344906
113067,0.01979411994399275
113068,0.01521059259262659
113069,0.008127272022835835
113070,0.005218739002074734
113071,0.05439460515365835
113072,0.03158555635474164
113073,0.04016601762933565
113074,0.08384311087054597
113075,0.020558325844025498
113076,0.02035881751962758
113077,0.4654838180508353
113078,0.005578520264005739
113079,0.005737978151496846
113080,0.01329527555984768
113081,0.06165270618377365
113082,0.007635537256712822
113083,0.14705860470199095
113084,0.0534382245040339
113085,0.4701743108219381
113086,0.10833028660033012
113087,0.005303759411467038
113088,0.08652592008618215
113089,0.014934751211667275
113090,0.0887194686107253
113091,0.04905488300671117
113092,0.061330353103716345
113093,0.011920614905308524
113094,0.035678858439695774
113095,0.016946398300762465
113096,0.023788935171587786
113097,0.005645212101152743
113098,0.005667846553001019
113099,0.1828273497909109
113100,0.15093778088860166
113101,0.11200609159120203
113102,0.05869898830028817
113103,0.022072094510685272
113104,0.02387051297647635
113105,0.08728711098936673
113106,0.008032931439783977
113107,0.08160281474281962
113108,0.004591427223399833
113109,0.11129581757074006
113110,0.0037435678253290986
113111,0.013273681396773197
113112,0.005491567051677141
113113,0.04664654557229195
113114,0.04640127224393443
113115,0.018848831449958532
113116,0.01608936810619042
113117,0.005894027280647749
113118,0.028305387721595313
113119,0.005545982482465634
113120,0.01836560910922974
113121,0.011875807977089366
113122,0.028951525407298593
113123,0.0036379297470032585
113124,0.011709943043843533
113125,0.022438832006057667
113126,0.003461052844254639
113127,0.0041748978771938925
113128,0.0047119713888243335
113129,0.031511170425740066
113130,0.07788312902750104
113131,0.04386864684202044
113132,0.014422479925476689
113133,0.023802876366397885
113134,0.02925142784023696
113135,0.012656451220460734
113136,0.05060911357549119
113137,0.005958222358084738
113138,0.11513259072611456
113139,0.14273931476246804
113140,0.04192180840168873
113141,0.07207351659922975
113142,0.06471796373274522
113143,0.012139010151535007
113144,0.07475836274231537
113145,0.05819992435594847
113146,0.022954841941562006
113147,0.009153875373239436
113148,0.022407323090580585
113149,0.0037413577772033722
113150,0.060407355602501316
113151,0.08806707322618706
113152,0.037996686092215265
113153,0.014870635224832953
113154,0.020147461363022492
113155,0.047243157116394444
113156,0.032510068365859915
113157,0.09050496681238587
113158,0.08353692023068983
113159,0.024330916061182213
113160,0.01396699228169675
113161,0.0599314289705611
113162,0.1207416460876399
113163,0.03372472700484085
113164,0.02994516138725066
113165,0.008510325689931701
113166,0.004970381079121891
113167,0.003973490839224411
113168,0.016517563855259022
113169,0.012809636712576834
113170,0.028402813631823596
113171,0.009365896812544208
113172,0.13687584959173965
113173,0.0051253419859893685
113174,0.5267010667016722
113175,0.012745381106287486
113176,0.00495211367378261
113177,0.07923654554984161
113178,0.039549630548650266
113179,0.14852861910201628
113180,0.025389465303004174
113181,0.007740055615267078
113182,0.010479823740183048
113183,0.0059778104946543445
113184,0.05437843661894476
113185,0.033729379808155574
113186,0.13342021680680605
113187,0.04890469618052658
113188,0.06292852516370653
113189,0.11821646224274174
113190,0.03938034842160919
113191,0.0949379900668507
113192,0.017507103696358363
113193,0.03826416797236648
113194,0.013603867006850356
113195,0.042312087116731414
113196,0.015448383343159134
113197,0.01900217666890855
113198,0.008087202175746475
113199,0.0056618507803326105
113200,0.08026429333121174
113201,0.024541517259352316
113202,0.02059027049864575
113203,0.05061712196306495
113204,0.12460938720951158
113205,0.008441201592326968
113206,0.018526611691450305
113207,0.033223094312018836
113208,0.007021343244355471
113209,0.09449267915567008
113210,0.012399941080253954
113211,0.00982461576636956
113212,0.005764215204153395
113213,0.008842141759101273
113214,0.09301026572220025
113215,0.062638664529555
113216,0.08705392950017438
113217,0.028822798871830292
113218,0.02289274545920772
113219,0.019647524702692428
113220,0.046630193397092026
113221,0.3333094114529698
113222,0.017091829827069402
113223,0.01307384060818602
113224,0.0925250770465814
113225,0.012180424842343416
113226,0.022236190619418977
113227,0.01808003834324912
113228,0.0043100566595564395
113229,0.00846871397804798
113230,0.09941180774324973
113231,0.0054587198084620515
113232,0.03204681688986692
113233,0.003325576611147336
113234,0.05834198053227742
113235,0.05234806625595685
113236,0.018869352861185795
113237,0.006174741272071502
113238,0.021195994517363596
113239,0.04434320282420817
113240,0.01643538776628228
113241,0.005555144063697313
113242,0.017197232887963265
113243,0.040728835883201364
113244,0.0035503605025766294
113245,0.007932068984876646
113246,0.031651336584559146
113247,0.05512828400102052
113248,0.10696172313992294
113249,0.006545085257929447
113250,0.0037192713312912146
113251,0.04703361601160333
113252,0.013521035470613195
113253,0.19981768334829558
113254,0.25749713350439846
113255,0.07036467190089525
113256,0.013316544916999063
113257,0.05070853402736132
113258,0.01135427652651844
113259,0.004541335572180156
113260,0.028810464056675797
113261,0.0556217168690023
113262,0.12660445326699193
113263,0.01200957856932592
113264,0.13171562078051396
113265,0.08487408595652336
113266,0.0057001948239361515
113267,0.10959326017904258
113268,0.03819386234566645
113269,0.00653901221490983
113270,0.029725405078816804
113271,0.004570834863580608
113272,0.022555709998409446
113273,0.025431335319851575
113274,0.00818696158334719
113275,0.06711445728383872
113276,0.007534941631561497
113277,0.013177758089343678
113278,0.2655675567555522
113279,0.041256715128766164
113280,0.01658787622684541
113281,0.05608429555728464
113282,0.030743861429795162
113283,0.03292702583315927
113284,0.005516313578629061
113285,0.01938483349546639
113286,0.04322839213518108
113287,0.014401376225562689
113288,0.277757106982885
113289,0.023541164689534308
113290,0.10247562943893943
113291,0.013132357028773306
113292,0.10504436126354176
113293,0.030608671414610607
113294,0.018441526604255493
113295,0.005597839405570298
113296,0.03423050499559537
113297,0.017194902482940342
113298,0.005138837437777075
113299,0.005490051827361734
113300,0.043531548197066366
113301,0.016859680295939608
113302,0.059155491771268956
113303,0.03781534442565547
113304,0.010521426952390278
113305,0.012203487440985112
113306,0.11563775144173356
113307,0.013630283500873981
113308,0.0476327394074699
113309,0.007687867952773975
113310,0.025147483161448415
113311,0.010444093515373532
113312,0.03919015244846337
113313,0.021156202396982206
113314,0.03929312244060913
113315,0.004722341949444151
113316,0.0075739013265129045
113317,0.013345446677886263
113318,0.029621155562227504
113319,0.06477332666486647
113320,0.005489110497408437
113321,0.06885554044919329
113322,0.022424524489350138
113323,0.007712643843597206
113324,0.09292106986195903
113325,0.020689560424009067
113326,0.01070446051349431
113327,0.07608822894590797
113328,0.3164153539477561
113329,0.004155938666283758
113330,0.014449027970944581
113331,0.06763487048476428
113332,0.035474129119328984
113333,0.11474890537771427
113334,0.034687491451595207
113335,0.03498099173605777
113336,0.03219610691153346
113337,0.021122299472922136
113338,0.08640816247827293
113339,0.009564579356753857
113340,0.06690623784115975
113341,0.03621369977944855
113342,0.0874331341371864
113343,0.21281077915303648
113344,0.02836300762592092
113345,0.0092295447370482
113346,0.02444498713449175
113347,0.003466538813793461
113348,0.012074951494425008
113349,0.00399566964068423
113350,0.014091210377704956
113351,0.05686089289987536
113352,0.012934166417094394
113353,0.015152908516266907
113354,0.01003130344164444
113355,0.02238309069450308
113356,0.08666192316555163
113357,0.00915242162540597
113358,0.005830110834402295
113359,0.036471639931059396
113360,0.1213968753734832
113361,0.04019498585879261
113362,0.004375389877876223
113363,0.050700168088527814
113364,0.02293840830982344
113365,0.047935532601793646
113366,0.003946511708176306
113367,0.10042417960242014
113368,0.10319430089860807
113369,0.05809845153771786
113370,0.024420034959398748
113371,0.030550481271799497
113372,0.004277707993273403
113373,0.01101799850757633
113374,0.016127406423045935
113375,0.004166573880096567
113376,0.004011846479394322
113377,0.012355032232372595
113378,0.012519123550112452
113379,0.007072591616293819
113380,0.00929458250435506
113381,0.030143502042408923
113382,0.028028163488953303
113383,0.02754804217536336
113384,0.03900731827555369
113385,0.005911293009804303
113386,0.005569037513321606
113387,0.11433076492165153
113388,0.013014804242200018
113389,0.1073554078899362
113390,0.04310979627893574
113391,0.013363871727052449
113392,0.010263398598324381
113393,0.018577786885526935
113394,0.04154059750797253
113395,0.01733672761607421
113396,0.14900027025060314
113397,0.135058307038074
113398,0.019555290823721146
113399,0.022091586005534708
113400,0.005899205776376023
113401,0.04158673133253999
113402,0.04364706390495091
113403,0.045699025604421455
113404,0.045690509955597605
113405,0.014178416207588078
113406,0.020571310755023574
113407,0.038746374113248674
113408,0.02378584927583821
113409,0.02032035365003699
113410,0.0036693128597649746
113411,0.11458208179315674
113412,0.04036507122002984
113413,0.15879377815748869
113414,0.022804158117137964
113415,0.01100545983836842
113416,0.00855657179970403
113417,0.009499013473651887
113418,0.04324498068645873
113419,0.098216578618947
113420,0.00782184779130058
113421,0.018816927467993842
113422,0.01988493294357421
113423,0.010455935280764989
113424,0.02617768948895968
113425,0.006617132771015044
113426,0.007499395085007001
113427,0.011764130409236156
113428,0.03308270749948254
113429,0.008032390261524584
113430,0.13543205278787807
113431,0.09813754442835346
113432,0.007688247875498513
113433,0.06684887548311193
113434,0.03679781090121794
113435,0.024961735060531866
113436,0.024364355574134917
113437,0.012459389727964912
113438,0.0772929869501279
113439,0.007592429390019986
113440,0.005139602038618851
113441,0.06483675149439018
113442,0.0062375537273197685
113443,0.14833262382860246
113444,0.01164966760478389
113445,0.03647371028333999
113446,0.07625139108161115
113447,0.02546844295131985
113448,0.004708817945450885
113449,0.05430297298466534
113450,0.003074490587722537
113451,0.042370403836580806
113452,0.005446271962834919
113453,0.010839834094451608
113454,0.09621838679836812
113455,0.0074497889732437145
113456,0.07620736711987239
113457,0.02277081826576927
113458,0.009089265731013329
113459,0.005909628108100114
113460,0.010855007276610266
113461,0.09773266542794909
113462,0.08038413483167699
113463,0.07447730821518456
113464,0.023117090204735603
113465,0.00952880845096502
113466,0.007775341725273478
113467,0.046862502137000064
113468,0.051223482132363204
113469,0.004177927697165974
113470,0.005696096730859714
113471,0.2709044728532581
113472,0.003349225582537127
113473,0.015462657501230409
113474,0.08140278845261281
113475,0.06756535473053413
113476,0.09536954205711898
113477,0.006283167067948068
113478,0.17376746602408832
113479,0.004167860301472335
113480,0.038751440948541355
113481,0.08278797711357405
113482,0.11219927272399383
113483,0.028612576024744207
113484,0.0765764726582748
113485,0.12008354550472292
113486,0.02169838370063519
113487,0.049659312419456425
113488,0.0062446254410407085
113489,0.061070027839107935
113490,0.02066426404994452
113491,0.09971301307204991
113492,0.003586594472867773
113493,0.004683533527874496
113494,0.007489757200979764
113495,0.021588956880477884
113496,0.021868987457207695
113497,0.0474215231997901
113498,0.07193819773880944
113499,0.004950732407367818
113500,0.0066294933642075966
113501,0.0037042821514564487
113502,0.06397555011650513
113503,0.04664202025451362
113504,0.006552082678587868
113505,0.2641123767183905
113506,0.02552765232726644
113507,0.059527291039468744
113508,0.10709492250963305
113509,0.00957596304279144
113510,0.0579597041967501
113511,0.03768136168680369
113512,0.08668719053184246
113513,0.0037272101528061648
113514,0.042096456988485534
113515,0.11158153601731192
113516,0.02635087095155928
113517,0.07456316092936989
113518,0.013582872833904084
113519,0.005128764875759887
113520,0.12580325570798448
113521,0.10276324569642661
113522,0.015094520378730304
113523,0.018492615397230305
113524,0.01315116392810476
113525,0.14505705022198961
113526,0.04152107689327486
113527,0.0045795535374848016
113528,0.020845136928876844
113529,0.027131475729581675
113530,0.20664050841208853
113531,0.0565480686140273
113532,0.014896892802612527
113533,0.030086462821395703
113534,0.0290668644852456
113535,0.03968563795632331
113536,0.01903330317254011
113537,0.005858560458499015
113538,0.004935534243442255
113539,0.019113131296877715
113540,0.08568564737833392
113541,0.17290963939843731
113542,0.055783087979678014
113543,0.014432163172223327
113544,0.024532291753353558
113545,0.06264376907663437
113546,0.08878989890590452
113547,0.04248296716639455
113548,0.008470404743968239
113549,0.07069248792477481
113550,0.06987481196661346
113551,0.02230711426771676
113552,0.036714708065407865
113553,0.00916073448016954
113554,0.03263514299627859
113555,0.0386903821921076
113556,0.12559897191396538
113557,0.050654322465037205
113558,0.00961923074432838
113559,0.028107998237957822
113560,0.01987070589807085
113561,0.1919258584612751
113562,0.0049559184109161
113563,0.01633373698959155
113564,0.042827649867551235
113565,0.0033499998107042457
113566,0.004992013750741653
113567,0.06618970637500071
113568,0.01140608563241054
113569,0.073315663537944
113570,0.005157626236926652
113571,0.026315971732459503
113572,0.045028071201139275
113573,0.014073226591870488
113574,0.03381420670268012
113575,0.07301516097129618
113576,0.0032731188246818803
113577,0.008116391122789494
113578,0.0464593212195262
113579,0.0650093007769503
113580,0.005534090367817943
113581,0.06857014670901829
113582,0.0056973817357207825
113583,0.04102824639130212
113584,0.035366977891462696
113585,0.033437868551653295
113586,0.03423847796709637
113587,0.0473698800360205
113588,0.09153436340887347
113589,0.034245464474839726
113590,0.022112374249485985
113591,0.008876010690787183
113592,0.0077808798917497575
113593,0.030263252480939522
113594,0.0031792980303065885
113595,0.0036532599413685776
113596,0.004389841467145407
113597,0.12886483273912225
113598,0.015389385371049358
113599,0.02988257426903205
113600,0.010657700982058656
113601,0.06902152321112173
113602,0.11086945623898403
113603,0.006190104050429697
113604,0.07156466626299426
113605,0.015151844394999654
113606,0.2791241154674302
113607,0.005144112094027152
113608,0.04611678280611429
113609,0.6556301285338304
113610,0.03839472480597492
113611,0.005666963200252123
113612,0.017325698585596672
113613,0.010271307407158675
113614,0.012333559315304072
113615,0.01415426410147724
113616,0.05455372148026814
113617,0.007809447157426078
113618,0.006082246899005257
113619,0.01352916566448643
113620,0.006307676035753357
113621,0.08834213209059572
113622,0.06374028317304994
113623,0.01457467202278896
113624,0.015941389648847292
113625,0.007560239859878017
113626,0.006506202212077682
113627,0.018863854310010073
113628,0.06151575329198594
113629,0.041457787703117394
113630,0.013150428666935384
113631,0.024105546626074753
113632,0.016200491877422556
113633,0.0042636335098121545
113634,0.012880473370746152
113635,0.006990215259273773
113636,0.1046321538657895
113637,0.02371992265929223
113638,0.016643921078544822
113639,0.0419355705814804
113640,0.13041203927316003
113641,0.30672699404863546
113642,0.026185666551925793
113643,0.004290795817991663
113644,0.027517258297047216
113645,0.00987118971060307
113646,0.009870808134187083
113647,0.14369045960329763
113648,0.03410391797679593
113649,0.005847404537275669
113650,0.010008271245161612
113651,0.04904818733938075
113652,0.018543687485719072
113653,0.024420805434090004
113654,0.05553115905978289
113655,0.09341820431888363
113656,0.05329196135050951
113657,0.034774738382101794
113658,0.019007912303763884
113659,0.005457843987492378
113660,0.047296343268927905
113661,0.012700383793916662
113662,0.06311889469483115
113663,0.019571819501456714
113664,0.04775374767032564
113665,0.0567773698574415
113666,0.027930727451986423
113667,0.02324042388449331
113668,0.023797959029662454
113669,0.022541087991243818
113670,0.010439305904737527
113671,0.0067620962745583504
113672,0.31146935606990905
113673,0.013488501249467938
113674,0.04354044028047371
113675,0.023662589616644893
113676,0.04214685593263054
113677,0.010814026166625638
113678,0.0049077047227162815
113679,0.025263585957855612
113680,0.028670308981905798
113681,0.04996632387103095
113682,0.07854596626519596
113683,0.026988725774253763
113684,0.003810086885790896
113685,0.011190273901551785
113686,0.012521247939374373
113687,0.12727227680510794
113688,0.013516468310685217
113689,0.011278189899311031
113690,0.017385321591843087
113691,0.06211447809896446
113692,0.11729384018704779
113693,0.023905518866038502
113694,0.01223134892736462
113695,0.01322382511600895
113696,0.09592131718834591
113697,0.08580905207891534
113698,0.09568961746221281
113699,0.14610003590367573
113700,0.014494476838580026
113701,0.011741643076342491
113702,0.007383705161121614
113703,0.02936914434337025
113704,0.033432474776213215
113705,0.027893035656234737
113706,0.02167020968706864
113707,0.01897781057225528
113708,0.03871479633060932
113709,0.0409140326067597
113710,0.01881536352789844
113711,0.01697060313947055
113712,0.07971469801313939
113713,0.0041361424826108755
113714,0.033377940789154105
113715,0.01243433343562748
113716,0.004667541675535762
113717,0.026256651558312548
113718,0.03849237778130217
113719,0.0065538204908920745
113720,0.012655278245917452
113721,0.023654591667497067
113722,0.13862690634259164
113723,0.054878688332366074
113724,0.035945101033234374
113725,0.015622269682671481
113726,0.048371564219218274
113727,0.004921918802876016
113728,0.009412044362846317
113729,0.00760391268035732
113730,0.01863012451234026
113731,0.03399661865337745
113732,0.025829380539146164
113733,0.02377593083501091
113734,0.0425505134481938
113735,0.0354237138100237
113736,0.24119364065540005
113737,0.007140399018141414
113738,0.09565935447418072
113739,0.08797636159385736
113740,0.026493168721341186
113741,0.0072767874883531945
113742,0.012109434137531103
113743,0.03464195157401911
113744,0.08062610919066335
113745,0.003108762911099764
113746,0.03955518317077751
113747,0.04156795233718537
113748,0.044213222097362406
113749,0.006303895495297288
113750,0.026643739237897597
113751,0.07095127675029148
113752,0.07847445634022665
113753,0.0859205334864469
113754,0.005832549460309429
113755,0.012378550884232186
113756,0.04848294800537951
113757,0.018707483624821532
113758,0.12959388241792297
113759,0.024608896260365817
113760,0.0032718230322005535
113761,0.004377801012452586
113762,0.06016347836291853
113763,0.004013971602721774
113764,0.22839815218158174
113765,0.005437820157801938
113766,0.1517508671368723
113767,0.014928497842909623
113768,0.7189812210822524
113769,0.003291942531010515
113770,0.01555102066296471
113771,0.029334350162790575
113772,0.10112987050292713
113773,0.02679017366252353
113774,0.07964139482607818
113775,0.010433510561256971
113776,0.014797138602353576
113777,0.09437721607885977
113778,0.08884033578365252
113779,0.005304485013171699
113780,0.011118465235315107
113781,0.006795572614862947
113782,0.180103811924499
113783,0.013715174391676627
113784,0.025841875014798732
113785,0.013960332253845412
113786,0.006032389449503918
113787,0.014321889363763381
113788,0.10789108186862065
113789,0.022290084183835455
113790,0.007372124101732262
113791,0.0033775982648117236
113792,0.009611009238719525
113793,0.012488788750550744
113794,0.016805265910314178
113795,0.019299170276369
113796,0.04462919282247946
113797,0.00628690914870628
113798,0.013296478788823483
113799,0.06730624708551479
113800,0.04614646474337284
113801,0.06779836693071412
113802,0.0032377565215495046
113803,0.014725319989609416
113804,0.01219812998266656
113805,0.007045890858976164
113806,0.015469699403486328
113807,0.007356906257589448
113808,0.04216200969834452
113809,0.012688826950482809
113810,0.034736421702778277
113811,0.02387515613101145
113812,0.05361208742616064
113813,0.029869973376248055
113814,0.060621988792649274
113815,0.06704392018485356
113816,0.006738311376637952
113817,0.00774733255882258
113818,0.014423455640838311
113819,0.008083674770277452
113820,0.004648072636330998
113821,0.057626855594641084
113822,0.04512426011816082
113823,0.03752248793698233
113824,0.07482149894670433
113825,0.006705605800344704
113826,0.06356817496904671
113827,0.08500901874967404
113828,0.016217190220847628
113829,0.008425580719440363
113830,0.025362484093871877
113831,0.017281929253877233
113832,0.0229066070894866
113833,0.24132892263910896
113834,0.04223417377751382
113835,0.06218770927613887
113836,0.004142642513042053
113837,0.08370504750963813
113838,0.011020897729870052
113839,0.04213161225540383
113840,0.019548570267702344
113841,0.01671938455171167
113842,0.08274388590079515
113843,0.05777065739144072
113844,0.01468185774510392
113845,0.29637635003507723
113846,0.022878889645329886
113847,0.006913672327592164
113848,0.016367607970428428
113849,0.013908539369244816
113850,0.013161027972754369
113851,0.05968407485354732
113852,0.19413092124288436
113853,0.02324195474713165
113854,0.08805940254680496
113855,0.03368319247082363
113856,0.053174441618059426
113857,0.012179466561201054
113858,0.029772878016452266
113859,0.01771322528100447
113860,0.010566001646576638
113861,0.004756487882244093
113862,0.013667386628061697
113863,0.02083609620093152
113864,0.05806437879278808
113865,0.03830062255807032
113866,0.015302550669723147
113867,0.008902784236790124
113868,0.018496898357365288
113869,0.0758931056999263
113870,0.028459723758319566
113871,0.050142427316864094
113872,0.09203973628135342
113873,0.03451524856250981
113874,0.04984642602572352
113875,0.005274942964785454
113876,0.007102522748556155
113877,0.007267050734179982
113878,0.05113977676020784
113879,0.005438485695664406
113880,0.03027271321560107
113881,0.010014782313094033
113882,0.01585066961471496
113883,0.1736816984549756
113884,0.007487317026130596
113885,0.06135052619278004
113886,0.006156199484613562
113887,0.024492548896232914
113888,0.024297359834985092
113889,0.00781592842789482
113890,0.0037754854469412495
113891,0.07905136216655269
113892,0.005900937205470113
113893,0.0051426784143028485
113894,0.00624770143584485
113895,0.027742762866198433
113896,0.025479390514142726
113897,0.01657545676706805
113898,0.1719522488518873
113899,0.012037240540544189
113900,0.06433131218176301
113901,0.05876690509782252
113902,0.09764485298909809
113903,0.01128720354903376
113904,0.05059191353635445
113905,0.035667719977199
113906,0.016546988100525725
113907,0.012135167291952829
113908,0.01613169964497529
113909,0.04882807532834267
113910,0.0053291492774561865
113911,0.1232038635206012
113912,0.003606600910649861
113913,0.004236791694092341
113914,0.015691400915647385
113915,0.019668793205400235
113916,0.035579004822291066
113917,0.09142433093605672
113918,0.020383895218599585
113919,0.027920609754379842
113920,0.20452591667034276
113921,0.01596929680024529
113922,0.016520737722122716
113923,0.023605356725630376
113924,0.06647410693558667
113925,0.025046026107832586
113926,0.008361961742226098
113927,0.03218841826205016
113928,0.006345360821335617
113929,0.007426186999269913
113930,0.023181805517022685
113931,0.04638641774260731
113932,0.0167054186051801
113933,0.009239886625331133
113934,0.03030318450209816
113935,0.2207062428857376
113936,0.018841371849164384
113937,0.011760884270411606
113938,0.21331340048704567
113939,0.008904351986677932
113940,0.007949716828214085
113941,0.10578721869647491
113942,0.0485515949720565
113943,0.016547043551194823
113944,0.06412622458391995
113945,0.01133819810604753
113946,0.006775682058675212
113947,0.0054093377549327415
113948,0.19360069207282082
113949,0.006313942286148536
113950,0.009043906315859211
113951,0.058064176242409504
113952,0.004120921303644538
113953,0.009304619656967097
113954,0.02587125495369972
113955,0.003608132928380085
113956,0.05701659569062996
113957,0.005102879653170212
113958,0.012306540166731498
113959,0.022519780867982203
113960,0.007604558219420934
113961,0.0031634826847881103
113962,0.005807028934054192
113963,0.011288411742453191
113964,0.014266664034561373
113965,0.011529457543407323
113966,0.029729257270553207
113967,0.022257566487721245
113968,0.015066406793127774
113969,0.036365494605935654
113970,0.07760986964761676
113971,0.011810638489681093
113972,0.030863593961844057
113973,0.03067431917274539
113974,0.06119925277775236
113975,0.011735923372318019
113976,0.0948013855885387
113977,0.015886422307730536
113978,0.005977414666058927
113979,0.11660473474321906
113980,0.01760288859966485
113981,0.004459186863795806
113982,0.017483232078062832
113983,0.01103138998380051
113984,0.020042135083924526
113985,0.1517205496676513
113986,0.016762645376262656
113987,0.03556897388306492
113988,0.17244585347918676
113989,0.009591352433012176
113990,0.008859892780585868
113991,0.0381713346321259
113992,0.06738443879259814
113993,0.0395985961738656
113994,0.05104974651010673
113995,0.017171099675127983
113996,0.05186665911637868
113997,0.19893747973949993
113998,0.00572133728664232
113999,0.007450747429282919
114000,0.16797875454132238
114001,0.015023829916542254
114002,0.015220852159849791
114003,0.009588182455709663
114004,0.06564548488959535
114005,0.0654569729254116
114006,0.02485456228582289
114007,0.01787582151949283
114008,0.004377224767455331
114009,0.011229131544117461
114010,0.015742776639275823
114011,0.006253926070074592
114012,0.08463621655837467
114013,0.005757501992444723
114014,0.01904601013755183
114015,0.008532221602730063
114016,0.03811726320070749
114017,0.019676133752639848
114018,0.04008810799608781
114019,0.009366998779348453
114020,0.013717746375717745
114021,0.006035275865698759
114022,0.02865490885928286
114023,0.005912523151072812
114024,0.014617307275769714
114025,0.006151276412407175
114026,0.022109305921983298
114027,0.025482186560599064
114028,0.07073890800996724
114029,0.07169469739109995
114030,0.01768274602421319
114031,0.1210232966186375
114032,0.07071611581329461
114033,0.0037124291890343122
114034,0.010577281969794827
114035,0.3917438019436208
114036,0.003242419594847579
114037,0.06723475484384935
114038,0.01194990089251921
114039,0.026474419949525936
114040,0.12778474077337515
114041,0.009045226631912377
114042,0.026441679301145285
